Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
1.223,0.04,0.0,0.12604665457307615,0.0,0.44040635337228734,0.0,0.0,0.97792021707064
1.243,0.1,0.0,0.12334730253555386,0.008703727875052103,0.43246190001946866,0.016021020016093734,0.0035308213864483897,0.9576721332117015
1.264,0.16,0.0,0.12064588098196621,0.017386606028264282,0.42451894781929417,0.032028791482141494,0.007031428043186816,0.9375792946749272
1.284,0.21,0.0,0.11794363016489157,0.026045318365620483,0.41658048306711637,0.04801764089114183,0.010500661074777925,0.917649383335619
1.304,0.27,0.0,0.1152418008961911,0.03467657117195021,0.4086494901745421,0.06398192197774122,0.013937399154581497,0.8978899293599805
1.325,0.32,0.0,0.11254165374085535,0.04327709593720656,0.4007289493547619,0.07991602039398402,0.017340559698411386,0.8783083047455527
1.346,1.06,0.0,0.1098444582047496,0.05184365213950707,0.39282183432810863,0.09581435831794584,0.020709099980429767,0.8589117171135435
1.366,1.12,0.0,0.10715149191714707,0.060373029981760265,0.38493111005029357,0.11167139899025852,0.024042018189936044,0.8397072037589818
1.408,1.17,0.0,0.10446403980893941,0.06886205307881164,0.3770597304656837,0.12748165117372523,0.027338354427839332,0.8207016259639798
1.469,1.23,0.0,0.10178339328741597,0.07730758109214492,0.3692106362879058,0.1432396735314002,0.030597191641732926,0.8019016635787634
1.531,1.28,-0.06,0.09911084940850777,0.085706512309269,0.36138675280999194,0.15894007891866813,0.03381765649861371,0.7833138098745213
1.593,1.34,-0.02,0.09644771004739378,0.09405578616501001,0.3535909877462081,0.17457753858500782,0.03699892019440672,0.7649443666715698
1.654,1.39,0.01,0.09379528106835146,0.102352385702027,0.3458262291076025,0.19014678628129264,0.04014019919955879,0.7467994397458757
1.717,1.45,0.0,0.09115487149469054,0.11059333996800877,0.33809534311313855,0.20564262226871832,0.043240755940056545,0.7288849345165835
1.737,1.5,-0.02,0.08852779267954132,0.11877572634719472,0.3304011721380382,0.2210599172257877,0.046299899413322375,0.7112065520167816
1.799,1.56,0.1,0.0859153574782053,0.12689667282405606,0.32274653270072495,0.23639361605013354,0.049316985738560755,0.6937697851491901
1.899,1.61,0.04,0.08331887942272975,0.1349533601771374,0.3151342134895838,0.25163874155222915,0.052291418641263215,0.6765799152278864
1.92,1.67,-0.03,0.08073967189933248,0.14294302410120993,0.3075669734306356,0.2667903980382207,0.05522264987172202,0.65964200880667
1.962,1.72,0.11,0.07817904732927339,0.15086295725603724,0.30004753979714016,0.28184377477928657,0.05811017955755038,0.6429609147942231
2.046,1.78,0.07,0.07563831635375069,0.1587105112401835,0.2925786063621225,0.29679414936505516,0.0609535564903462,0.6265412618558269
2.068,1.83,0.02,0.0731187870233843,0.16648309848841938,0.28516283159489525,0.3116368909386231,0.06375237834675632,0.6103874561010997
2.13,1.89,0.07,0.07062176399283045,0.17417819409143245,0.27780283690280627,0.32636746331060046,0.06650629184431255,0.5945036790569357
2.213,1.94,0.08,0.0681485477210642,0.18179333753668828,0.2705012049196483,0.3409814279494225,0.06921499283252969,0.578893885924423
2.273,2.0,0.05,0.06570043367787633,0.18932613436936283,0.2632604778423418,0.3554744468450252,0.07187822631986797,0.5635618041180772
2.293,2.05,0.01,0.06327871155713492,0.19677425777233068,0.25608315581755914,0.3698422852429912,0.07449578643726101,0.5485109320853161
2.354,2.11,0.09,0.060884664497351325,0.2041354500642758,0.24897169537990813,0.3840808142464219,0.07706751633900735,0.5337445384036488
2.416,2.16,0.03,0.058519568310067785,0.21140752411508282,0.241928507943209,0.3981860132829515,0.07959330804191353,0.5192656611525642
2.478,2.22,-0.04,0.05618469071654971,0.21858836467775225,0.23495595834632466,0.41215397243444535,0.08207310220365176,0.505077107556614
2.541,2.27,0.1,0.05388129059322147,0.22567592963618494,0.22805636345492125,0.42598089462706035,0.08450688784136053,0.4911814538956991
2.561,2.33,0.06,0.05161061722624337,0.2326682511682734,0.22123199082044837,0.4396630976795188,0.08689470199157621,0.4775810456781418
2.644,2.38,0.01,0.04937390957559495,0.2395634368238281,0.21448505739749407,0.4531970162077428,0.08923662931264181,0.4642779980718193
2.706,2.44,0.06,0.04717239554900234,0.24635967051698984,0.2078177283204391,0.46657920338450837,0.09153280163081096,0.4512741965883874
2.727,2.49,0.08,0.04500729128603855,0.25305521343288884,0.20123211574008384,0.47980633255338667,0.09378339743135473,0.43857129801530537
2.789,2.55,0.05,0.04287980045273561,0.2596484048483718,0.1947302777207581,0.4928751986966966,0.09598864129606441,0.426170731590059
2.85,2.6,-0.0,0.040791113547053066,0.2661376628666845,0.18831421719833907,0.5057827197574427,0.09814880328862048,0.4140737004107227
2.912,2.66,0.08,0.03874240721553536,0.27252148506611956,0.1819858809995524,0.5185259378153521,0.10026419828937173,0.4022811830767353
3.016,2.71,-0.01,0.03673484358147302,0.2787984490627863,0.17574715892289314,0.5311020201172126,0.10233518528113524,0.39079393555351954
3.058,2.77,-0.12,0.034769569584864386,0.2849672129877861,0.16959988288147412,0.5435082599617669,0.10436216658767171,0.37961249325440233
3.079,2.82,-0.01,0.03284771633445863,0.29102651587917916,0.1635458261080654,0.5557420774394918,0.10634558706651064,0.3687371733332242
3.12,2.88,-0.07,0.030970398472148896,0.29697517798918793,0.15758670242253178,0.5678010200277102,0.1082859332577917,0.3581680771810707
