Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
1.136,0.04,0.0,1.0,0.3515296067341773,1.0,0.0,0.8487195490571495,1.0
1.178,0.1,0.0,0.9990805537086409,0.3522583503275407,0.994080899336671,0.013234714475640553,0.8537585574065074,0.9838788410955088
1.199,0.15,0.0,0.9981333622642697,0.35299325290285505,0.9881582574675611,0.026422801768632872,0.8587400344022671,0.9678353307375394
1.22,0.21,0.0,0.9971584956367034,0.3537338222874408,0.9822341290794666,0.03955883447141452,0.8636617494501282,0.9518753649608361
1.24,0.26,0.0,0.9961560370125603,0.35447956706462225,0.9763105619840805,0.05263742347069288,0.8685215145405439,0.9360047569401899
1.26,1.07,0.0,0.995126082471397,0.35522999771894354,0.9703895952212347,0.06565322264154959,0.8733171858655965,0.9202292321102197
1.281,1.13,0.0,0.9940687406459904,0.3559846277837462,0.9644732571810466,0.0786009334749187,0.8780466653636502,0.9045544234325192
1.342,1.18,0.0,0.992984132368346,0.3567429749865362,0.9585635637475909,0.09147530963306594,0.8827079021910486,0.8889858668145804
1.363,1.24,0.0,0.9918723903030895,0.3575045623874409,0.9526625164666676,0.1042711614278772,0.8872988941203338,0.873528996684504
1.445,1.29,0.0,0.9907336585699664,0.3582689195059193,0.9467721007401811,0.1169833602169338,0.8918176888646971,0.8581891417251182
1.466,1.35,-0.2,0.9895680923572491,0.3590355834307609,0.9408942840496094,0.12960684271250866,0.8962623853285718,0.8429715207707597
1.527,1.4,-0.11,0.9883758575279065,0.359804099908297,0.9350310142109838,0.14213661519876786,0.9006311347844793,0.8278812388696478
1.588,1.46,-0.04,0.9871571302204187,0.3605740244037576,0.9291842176637195,0.1545677576526532,0.9049221419763626,0.8129232835145594
1.648,1.51,-0.21,0.9859120964460351,0.3613449231309475,0.9233557977954383,0.16689542776424693,0.9091336661497345,0.7981025210443722
1.689,1.57,-0.22,0.9846409516841005,0.3621163740459335,0.9175476333046664,0.17911486485290273,0.9132640220090212,0.7834236932188948
1.75,1.62,-0.04,0.9833439004768609,0.3628879678010127,0.9117615766030365,0.1912213936759154,0.917311580602587,0.7688914139691007
1.791,1.68,-0.18,0.982021156024979,0.36365930865567214,0.9059994522584643,0.20321042812681733,0.9212747701360232,0.7545101663244669
1.893,1.73,-0.27,0.9806729397848238,0.36443001534152314,0.9002630554806076,0.21507747482058787,0.9251520767144105,0.7402842995186458
1.914,1.79,-0.14,0.9792994810684703,0.36519972187834676,0.8945541506497428,0.2268181365632312,0.9289420450143709,0.7262180262742014
1.957,1.84,-0.15,0.9779010166472464,0.365968078338485,0.88887446989009,0.23842811570330089,0.9326432788868795,0.7123154202666585
2.019,1.9,-0.33,0.976477790359596,0.36673475155695695,0.8832257116885999,0.2499032173630235,0.9362544418918902,0.6985804137677556
2.081,1.95,-0.24,0.9750300527239498,0.3674994257849933,0.8776095395602319,0.2612393525467936,0.9397742577659396,0.6850167954675364
2.124,2.01,-0.16,0.9735580605572411,0.3682618032850852,0.8720275807607969,0.2724325411249349,0.943201510823958,0.6716282084747349
2.185,2.06,-0.32,0.9720620765996776,0.3690216048660457,0.8664814250485231,0.2834789146906645,0.9465350462966137,0.6584181484947671
2.267,2.12,-0.37,0.97054236914634,0.3697785703570158,0.8609726234955827,0.294374719288228,0.9497737706045578,0.6453899621844938
2.287,2.17,-0.24,0.9689992116861017,0.3705324590198196,0.8555026873508242,0.3051163180102545,0.9529166515710181,0.632546845682702
2.369,2.23,-0.35,0.9674328825482832,0.3712830498994631,0.8500730869549462,0.3157001934624019,0.9559627185742362,0.6198918433149173
2.41,2.28,-0.51,0.9658436645573711,0.3720301421128126,0.8446852507092635,0.3261229500933241,0.9589110626412624,0.6074278464708008
2.471,2.34,-0.39,0.964231844696074,0.3727735550756096,0.8393405640990748,0.33638131638797814,0.9617608364846245,0.595157592652002
2.512,2.39,-0.4,0.9625977137769625,0.373513128667968,0.8340403687724635,0.3464721469223046,0.9645112544833737,0.5830836646879988
2.574,2.45,-0.59,0.9609415661229328,0.3742487233384747,0.8287859616751998,0.3563924242773845,0.967161592609964,0.5712084901172376
2.636,2.5,-0.52,0.9592636992566929,0.3749802201471487,0.823578594242222,0.36613926081139875,0.9697111883043785,0.5595343407308163
2.676,2.56,-0.4,0.9575644135993658,0.37570752074784897,0.8184194716460117,0.37570990028809115,0.9721594402968604,0.5480633322759455
2.739,2.61,-0.58,0.9558440121782008,0.3764305473111843,0.8133097521020259,0.385101719360889,0.9745058083805632,0.5367974243164572
2.799,2.67,-0.64,0.9541028003432478,0.3771492423894558,0.8082505462311871,0.394312228912344,0.9767498131353914,0.5257384202476517
2.861,2.72,-0.48,0.9523410854927328,0.3778635687255617,0.8032429164792043,0.4033390752490565,0.9788910356042831,0.51488796746274
2.903,2.78,-0.54,0.9505591768067808,0.37857350900802733,0.7982878765923326,0.4121800411525251,0.9809291169231648,0.5042475576680565
3.025,2.83,-0.65,0.9487573849890703,0.37927906557442015,0.7933863911490462,0.420833046786391,0.982863757905774,0.49381852734414494
3.045,2.89,-0.53,0.9469360220159602,0.379980260065421,0.7885393751470351,0.42929615046042424,0.9846947185845064,0.4836020583497261
3.066,2.94,-0.51,0.9450954008926756,0.38067713303169765,0.7837476936449267,0.43756754925143376,0.9864218177084495,0.47359917866541873
3.127,3.0,-0.71,0.943235835416231,0.38136974349555586,0.77901216145818,0.44564557948115546,0.9880449321997642,0.46381076327396475
3.168,3.05,-0.7,0.9413576399448632,0.38205816846926205,0.7743335429086343,0.45352871705125164,0.9895639965695763,0.4542375351736617
3.23,3.11,-0.56,0.9394611291738155,0.3827425024319911,0.7697125516272232,0.4612155776357738,0.9909790022945144,0.4448800665217225
3.292,3.16,-0.71,0.937546617917343,0.3834228567674832,0.7651498504094155,0.46870491673166376,0.9922899971549729,0.4357387799043672
3.355,3.22,-0.75,0.9356144208967979,0.3840993591646823,0.7606460511229156,0.47599562956810804,0.993497084536078,0.4268139497305421
3.394,3.27,-0.52,0.9336648525345914,0.3847721529838338,0.7562017146670099,0.48308675087588365,0.9946004226922549,0.4181057037461598
3.456,3.33,-0.53,0.9316982267537783,0.3854413965906285,0.7518173509827829,0.48997745451811703,0.9956002239762403,0.40961402466564145
3.498,3.38,-0.63,0.9297148567829978,0.3861072626609643,0.7474934191133126,0.4966670529840394,0.9964967540333769,0.40133875191739143
3.558,3.44,-0.47,0.9277150549665204,0.3867699374588097,0.7432303273128908,0.5031549967474208,0.9972903309620706,0.3932795834996454
3.618,3.49,-0.39,0.9256991325792335,0.3874296200895046,0.7390284332043209,0.5094408734914316,0.9979813244414073,0.3854360779429318
3.741,3.55,-0.6,0.9236673996465299,0.38808652173065544,0.7348880439833954,0.5155244072017924,0.9985701548270502,0.37780765637525227
3.762,3.6,-0.57,0.9216201647692144,0.3887408648426455,0.7308094166696524,0.5214054571303808,0.9990572922166546,0.3703936046860602
3.804,3.66,-0.44,0.9195577349536546,0.3893928823607122,0.7267927584024761,0.5270840166319316,0.999443255486123,0.36319307578514387
3.844,3.71,-0.63,0.9174804154474662,0.39004281687055775,0.7228382267815403,0.5325602118769356,0.9997286112980616,0.3562050919525873
3.886,3.77,-0.66,0.9153885095809777,0.39069091976960024,0.7189459302504938,0.5378343004442577,0.9999139730837643,0.3494285472760538
3.946,3.82,-0.48,0.913282318614609,0.3913374504162048,0.715115928522622,0.5429066697973518,1.0,0.3428622101716391
4.007,3.88,-0.51,0.9111621415921479,0.3919826752694134,0.7113482330470562,0.5477778356481383,0.9999873958618108,0.33650472598449194
4.131,3.93,-0.62,0.9090282751997646,0.39262686702179395,0.7076428075139635,0.5524484402126688,0.999876908052487,0.3303546196653596
4.152,3.99,-0.41,0.9068810136304398,0.3932703037280703,0.7039995683970152,0.5569192503627451,0.9996693264118675,0.32441029851919123
4.172,4.04,-0.35,0.9047206484533976,0.39391326793217346,0.7004183855313796,0.5611911556777132,0.9993654821041734,0.31867005502193807
4.212,4.1,-0.52,0.902547468488117,0.3945560457952849,0.696899082725529,0.5652651664007156,0.9989662464666584,0.31313206970174456
4.293,4.15,-0.49,0.9003617596825435,0.39519892622743097,0.6934414384052281,0.5691424113038767,0.9984725298404702,0.30779441408080693
4.333,4.21,-0.35,0.8981638049951867,0.39584220002525916,0.6900451862881573,0.5728241354671775,0.9978852803852472,0.30265505367422185
4.395,4.26,-0.53,0.8959538842808719,0.3964861590187007,0.6867100160877653,0.5763116979759134,0.9972054828790567,0.2977118510421663
4.477,4.32,-0.61,0.8937322741799529,0.397131095229281,0.6834355742451023,0.5796065695415479,0.9964341575053179,0.2929625688917643
4.497,4.37,-0.44,0.8914992480108085,0.3977773000428042,0.6802214646874789,0.5827103300505534,0.9955723586283385,0.2884048732249714
4.539,4.43,-0.43,0.8892550756654654,0.3984250633989222,0.6770672496128742,0.5856246660455013,0.9946211735590689,0.28403633652875443
4.6,4.48,-0.63,0.8870000235082148,0.39907467299975474,0.6739724502990887,0.588351368142298,0.9935817213126176,0.2798544410038328
4.662,4.54,-0.49,0.8847343542770906,0.3997264135394104,0.6709365479366876,0.5908923283871953,0.9924551513590438,0.2758565818282611
4.724,4.59,-0.44,0.882458326988083,0.40038056595602384,0.6679589844848456,0.593249537557063,0.9912426423689453,0.27204007045216616
4.764,4.65,-0.6,0.8801721968419909,0.40103740670781624,0.665039163549238,0.5954250824064196,0.9899454009553662,0.2684021379200355
4.826,4.7,-0.6,0.8778762151338344,0.4016972070747148,0.662176451281073,0.597421142864989,0.9885646604135394,0.26493993821710476
4.889,4.76,-0.46,0.8755706291648128,0.40236023248710256,0.6593701772962643,0.5992399891899592,0.987101679459973,0.2616505516365117
4.93,4.81,-0.62,0.8732556821568981,0.403026741883181,0.6566196356137254,0.6008839790773447,0.9855577409723725,0.25853098816397085
4.992,4.87,-0.74,0.8709316131702632,0.4036969870962268,0.6539240856118478,0.6023555547367542,0.9839341507318583,0.25557819087680156
5.055,4.92,-0.56,0.8685986570238087,0.4043712122727846,0.651282753002331,0.6036572399335391,0.9822322361688852,0.2527890393541865
5.119,4.98,-0.6,0.8662570442191113,0.4050496533225169,0.6486948308206851,0.6047916370018209,0.9804533451142159,0.2501603530955782
5.199,5.03,-0.76,0.8639070008681887,0.4057325374000425,0.6461594804328584,0.605761423831416,0.9785988445562094,0.24768889494423865
5.219,5.09,-0.62,0.8615487486255252,0.4064200824187235,0.6436758325575231,0.6065693508313518,0.9766701194056225,0.2453713745129811
5.261,5.14,-0.61,0.8591825046248789,0.4071124965960953,0.6412429883035874,0.6072182378725558,0.9746685712690691,0.24320445160925766
5.324,5.2,-0.76,0.8568084814214063,0.40780997803054503,0.6388600202225089,0.6077109712123655,0.9725956172322628,0.24118473965685747
5.449,5.25,-0.74,0.8544268869396086,0.4085127143090012,0.6365259733749224,0.6080505004037939,0.970452688654137,0.23930880911165123
5.47,5.31,-0.58,0.8520379244275214,0.4092208821456587,0.6342398664109856,0.6082398351928628,0.9682412299729038,0.23757319086896514
5.49,5.36,-0.74,0.8496417924175321,0.40993464705190924,0.6320006926638122,0.6082820424074872,0.9659626975250876,0.2359743796602467
5.592,5.42,-0.85,0.847238684694202,0.4106541630375774,0.6298074212553955,0.6081802428412321,0.9636185583785226,0.2345088374366855
5.612,5.47,-0.68,0.8448287902695029,0.4113795723433224,0.6276589982144809,0.6079376081349066,0.9612102891802825,0.23317299673737227
5.654,5.53,-0.7,0.8424122933659297,0.41211100520368754,0.6255543476059048,0.6075573576585388,0.9587393750204787,0.2319632640394833
