Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.363,2.11,-0.04,1.10,-0.63,2.77,-1.66,0.25,-0.98,2.49,-3.67,354.00,889.00,475.00,530.00,837.00,2028.00,3271.00,4095.00,,,,,,,,,,,,0,0,0,,-2648,15912,1456,-89,75,-147
2.424,2.16,-0.15,-0.62,-1.11,0.80,-2.06,-2.21,1.82,-1.03,1.52,375.00,964.00,503.00,579.00,752.00,2073.00,2633.00,4095.00,,,,,,,,,,,,0,0,0,,-2640,16008,1556,-110,113,-34
2.445,2.22,-0.16,-4.69,4.44,-5.52,3.53,-0.33,0.07,0.00,-0.01,299.00,976.00,417.00,640.00,799.00,2017.00,2806.00,4095.00,,,,,,,,,,,,0,0,0,,-2516,15996,1476,-123,172,-302
2.507,2.27,-0.10,0.02,-0.47,-0.90,0.44,1.01,-1.54,1.78,-2.62,358.00,924.00,453.00,579.00,851.00,1998.00,3130.00,4095.00,,,,,,,,,,,,0,0,0,,-2736,15896,1436,-225,62,-268
2.568,2.33,-0.15,1.08,-2.83,1.86,-2.71,-1.10,0.33,-2.43,3.58,399.00,944.00,511.00,565.00,799.00,2065.00,2415.00,4095.00,,,,,,,,,,,,0,0,0,,-2744,15940,1504,-115,-44,-137
2.629,2.38,-0.17,-3.76,2.53,-4.41,1.96,-0.60,0.77,2.21,-3.26,326.00,990.00,445.00,639.00,773.00,2001.00,3215.00,4095.00,,,,,,,,,,,,0,0,0,,-2536,15944,1560,-16,135,-114
2.692,2.44,-0.07,-0.28,0.42,-2.11,2.29,1.91,-1.94,-0.13,0.20,343.00,913.00,419.00,578.00,855.00,1948.00,2782.00,4095.00,,,,,,,,,,,,0,0,0,,-2748,15944,1480,-4,242,-130
2.733,2.49,-0.09,2.39,-3.32,3.94,-3.04,-0.39,-0.16,-0.72,1.07,400.00,908.00,501.00,525.00,810.00,2035.00,2683.00,4095.00,,,,,,,,,,,,0,0,0,,-2624,15928,1316,-23,167,-112
2.773,2.55,-0.15,-1.74,1.13,-1.09,0.03,-1.34,1.68,1.87,-2.76,339.00,949.00,465.00,590.00,746.00,2011.00,3148.00,4095.00,,,,,,,,,,,,0,0,0,,-2608,16012,1368,-68,78,-117
2.856,2.60,-0.07,-2.49,2.80,-4.49,4.85,1.37,-0.96,-2.24,3.31,314.00,935.00,381.00,593.00,819.00,1939.00,2443.00,4095.00,,,,,,,,,,,,0,0,0,,-2644,15988,1528,-37,124,-123
