Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.393,2.11,-0.07,-0.97,0.59,-1.67,1.11,-0.14,1.02,-2.50,3.93,926.00,2147.00,690.00,1051.00,1098.00,2919.00,347.00,713.00,,,,,,,,,,,,0,0,0,,68,15552,3828,-331,-5,-10
2.454,2.16,0.02,-0.43,1.65,-0.06,1.50,1.77,-1.26,6.18,-5.02,866.00,2043.00,656.00,976.00,1200.00,2878.00,481.00,643.00,,,,,,,,,,,,0,0,0,,196,15788,3980,-333,243,31
2.536,2.22,-0.01,3.79,-2.67,4.80,-2.78,-0.64,0.61,-4.25,1.94,1013.00,1941.00,757.00,903.00,1133.00,3011.00,399.00,806.00,,,,,,,,,,,,0,0,0,,240,15688,3808,-315,467,112
2.577,2.27,-0.06,-2.03,0.95,-2.61,1.21,-1.03,2.09,-5.68,8.25,926.00,2218.00,698.00,1088.00,1053.00,2938.00,291.00,720.00,,,,,,,,,,,,0,0,0,,288,15936,3808,-398,244,-80
2.658,2.33,0.05,-2.10,3.67,-1.11,2.92,2.18,-1.69,7.66,-6.08,800.00,2067.00,619.00,979.00,1219.00,2864.00,496.00,624.00,,,,,,,,,,,,0,0,0,,224,15580,3980,-196,-21,-149
2.699,2.38,0.04,3.55,-3.37,3.79,-2.95,-0.19,0.08,-2.98,1.24,1057.00,1997.00,778.00,944.00,1156.00,2999.00,405.00,781.00,,,,,,,,,,,,0,0,0,,296,15636,3816,-43,1,-187
2.74,2.44,0.00,-0.61,0.16,-0.46,0.33,-0.75,1.43,-3.44,5.01,942.00,2142.00,704.00,1023.00,1086.00,2958.00,333.00,719.00,,,,,,,,,,,,0,0,0,,140,15688,3868,-106,126,-150
2.782,2.49,0.04,-1.18,2.05,-0.73,1.84,0.72,-0.24,1.99,-1.15,859.00,2082.00,652.00,993.00,1157.00,2918.00,421.00,684.00,,,,,,,,,,,,0,0,0,,228,15692,4088,-233,125,-112
2.883,2.55,0.05,0.65,-0.58,1.11,0.04,0.32,0.04,0.89,-0.87,958.00,2078.00,695.00,969.00,1148.00,2943.00,423.00,709.00,,,,,,,,,,,,0,0,0,,252,15824,4060,-236,155,-36
2.904,2.60,0.03,0.93,-0.85,1.70,-0.76,-0.37,0.47,-2.82,2.07,967.00,2070.00,718.00,967.00,1136.00,2990.00,386.00,759.00,,,,,,,,,,,,0,0,0,,396,15876,3792,-32,202,-167
2.946,2.66,0.01,-1.17,0.48,-1.69,1.14,-0.43,1.16,-2.09,3.53,935.00,2171.00,689.00,1051.00,1095.00,2941.00,352.00,709.00,,,,,,,,,,,,0,0,0,,200,15588,3944,-570,133,-369
3.009,2.71,0.09,-0.50,1.38,-0.06,1.50,1.72,-1.25,5.58,-4.55,880.00,2064.00,656.00,976.00,1200.00,2882.00,474.00,650.00,,,,,,,,,,,,0,0,0,,140,15568,4172,-289,96,-83
3.071,2.77,0.06,3.78,-3.17,4.67,-2.95,-0.61,0.63,-4.58,2.24,1041.00,1968.00,766.00,912.00,1131.00,3005.00,395.00,810.00,,,,,,,,,,,,0,0,0,,176,15492,4144,-241,410,-24
3.134,2.82,0.00,-1.87,0.75,-2.41,1.36,-1.04,2.23,-5.40,8.16,933.00,2215.00,690.00,1075.00,1045.00,2928.00,291.00,714.00,,,,,,,,,,,,0,0,0,,248,15608,4016,-131,767,194
3.175,2.88,0.11,-1.94,3.48,-1.27,3.28,2.18,-1.65,7.60,-6.17,806.00,2065.00,609.00,976.00,1216.00,2861.00,499.00,627.00,,,,,,,,,,,,0,0,0,,468,15964,3796,-353,596,66
3.257,2.93,0.09,3.70,-3.68,3.97,-2.82,-0.31,0.35,-3.27,1.43,1072.00,2002.00,770.00,934.00,1142.00,2992.00,403.00,786.00,,,,,,,,,,,,0,0,0,,460,15696,3896,-353,343,-192
3.278,2.99,0.06,-0.83,0.25,-0.26,0.18,-0.52,1.31,-3.53,4.87,941.00,2155.00,707.00,1019.00,1088.00,2940.00,336.00,724.00,,,,,,,,,,,,0,0,0,,212,15712,3932,-142,46,-294
3.34,3.04,0.10,-1.21,1.97,-0.64,2.01,0.86,-0.36,3.00,-2.09,863.00,2089.00,645.00,985.00,1162.00,2912.00,435.00,674.00,,,,,,,,,,,,0,0,0,,176,15636,4060,-218,-48,-371
3.401,3.10,0.12,0.47,-0.42,0.83,0.19,0.49,-0.14,0.23,-0.20,953.00,2084.00,693.00,976.00,1156.00,2938.00,413.00,715.00,,,,,,,,,,,,0,0,0,,116,15616,4056,-242,-67,-320
3.442,3.15,0.10,0.82,-0.87,1.78,-0.61,-0.34,0.51,-2.65,1.87,970.00,2080.00,711.00,960.00,1133.00,2983.00,389.00,758.00,,,,,,,,,,,,0,0,0,,208,15636,4168,-327,50,-180
3.503,3.21,0.07,-1.35,0.60,-1.65,1.16,-0.39,1.02,-2.36,3.36,932.00,2179.00,688.00,1049.00,1103.00,2948.00,357.00,720.00,,,,,,,,,,,,0,0,0,,56,15728,4112,-14,276,-210
3.566,3.26,0.15,-1.13,1.44,-0.04,1.35,1.66,-1.26,5.26,-4.24,887.00,2112.00,661.00,979.00,1202.00,2890.00,469.00,653.00,,,,,,,,,,,,0,0,0,,208,15708,4032,-184,189,-312
3.648,3.32,0.11,3.38,-3.17,4.79,-3.21,-0.67,0.55,-4.66,2.50,1049.00,2000.00,775.00,914.00,1137.00,3019.00,390.00,807.00,,,,,,,,,,,,0,0,0,,124,15436,4168,-186,16,-72
3.668,3.37,0.05,-2.27,0.95,-2.51,1.36,-1.21,2.29,-5.32,7.88,930.00,2239.00,691.00,1079.00,1045.00,2943.00,295.00,717.00,,,,,,,,,,,,0,0,0,,260,15652,4204,-185,109,25
3.73,3.43,0.16,-2.00,3.21,-1.36,3.37,2.33,-1.79,8.13,-6.24,819.00,2085.00,607.00,977.00,1222.00,2855.00,496.00,615.00,,,,,,,,,,,,0,0,0,,232,15532,4216,-129,321,4
3.791,3.48,0.14,3.27,-3.31,3.49,-2.46,-0.19,0.04,-3.18,1.40,1059.00,2016.00,762.00,943.00,1159.00,3003.00,403.00,784.00,,,,,,,,,,,,0,0,0,,356,15808,3948,-222,352,-75
3.833,3.54,0.10,-0.85,0.14,-0.51,0.40,-0.71,1.43,-3.34,4.81,947.00,2163.00,702.00,1023.00,1085.00,2953.00,336.00,720.00,,,,,,,,,,,,0,0,0,,300,15668,4104,-201,44,-185
3.894,3.59,0.14,-1.13,1.69,-0.56,1.67,0.95,-0.46,2.89,-1.93,875.00,2098.00,656.00,991.00,1166.00,2909.00,432.00,674.00,,,,,,,,,,,,0,0,0,,260,15624,4256,-65,-119,-193
3.995,3.65,0.15,-0.42,-0.20,1.09,-0.32,0.38,0.05,-0.65,-0.08,957.00,2146.00,709.00,979.00,1146.00,2935.00,417.00,738.00,,,,,,,,,,,,0,0,0,,148,15580,4264,-17,55,-172
4.037,3.70,0.13,0.65,-0.85,1.67,-0.83,-0.28,0.44,-3.17,2.19,972.00,2093.00,721.00,970.00,1136.00,2982.00,386.00,767.00,,,,,,,,,,,,0,0,0,,140,15584,4152,-109,157,-112
4.058,3.76,0.10,-1.35,0.38,-1.60,1.00,-0.47,1.06,-2.69,3.99,943.00,2192.00,693.00,1051.00,1102.00,2954.00,347.00,717.00,,,,,,,,,,,,0,0,0,,392,15504,4100,-232,74,-71
4.1,3.81,0.17,-0.87,1.14,-0.15,1.25,1.51,-1.08,5.75,-4.57,897.00,2107.00,666.00,986.00,1194.00,2894.00,473.00,646.00,,,,,,,,,,,,0,0,0,,112,15556,4348,-253,4,-157
4.161,3.87,0.12,3.21,-3.29,4.34,-2.92,-0.84,0.67,-4.66,2.12,1059.00,2020.00,769.00,923.00,1133.00,3029.00,398.00,815.00,,,,,,,,,,,,0,0,0,,172,15672,4248,-155,171,-105
4.223,3.92,0.05,-2.29,0.68,-2.50,1.04,-1.24,2.16,-3.97,7.42,944.00,2257.00,703.00,1088.00,1053.00,2957.00,295.00,688.00,,,,,,,,,,,,0,0,0,,176,15488,4160,-270,127,-161
4.285,3.98,0.16,-2.25,3.38,-1.05,2.85,2.18,-1.69,8.38,-6.55,815.00,2096.00,621.00,979.00,1219.00,2864.00,502.00,614.00,,,,,,,,,,,,0,0,0,,272,15468,4400,-53,65,4
4.366,4.03,0.13,3.23,-3.44,3.75,-2.77,-0.45,0.40,-3.02,1.16,1067.00,2026.00,771.00,941.00,1142.00,3005.00,407.00,784.00,,,,,,,,,,,,0,0,0,,332,15640,4376,-97,149,12
4.407,4.09,0.09,-0.93,0.20,-0.98,0.48,-0.63,1.40,-3.57,4.83,945.00,2166.00,705.00,1040.00,1085.00,2946.00,337.00,726.00,,,,,,,,,,,,0,0,0,,352,15692,4200,13,292,33
4.428,4.14,0.13,-1.30,1.75,-0.72,1.98,0.94,-0.34,2.98,-2.00,875.00,2109.00,647.00,989.00,1159.00,2901.00,433.00,673.00,,,,,,,,,,,,0,0,0,,308,15624,4064,-139,8,-331
4.489,4.20,0.15,0.37,-0.51,0.55,0.36,0.36,0.04,0.42,-0.22,959.00,2097.00,690.00,982.00,1147.00,2938.00,412.00,710.00,,,,,,,,,,,,0,0,0,,184,15432,4220,58,-170,-139
4.552,4.25,0.12,0.73,-0.86,1.61,-0.78,-0.43,0.67,-2.48,1.91,971.00,2087.00,720.00,971.00,1125.00,2981.00,387.00,752.00,,,,,,,,,,,,0,0,0,,200,15616,4128,-4,-9,-152
4.614,4.31,0.09,-1.52,0.64,-1.58,0.97,-0.37,1.01,-2.50,3.35,933.00,2192.00,694.00,1051.00,1103.00,2947.00,358.00,724.00,,,,,,,,,,,,0,0,0,,272,15524,4152,-61,202,-51
4.675,4.36,0.17,-0.38,0.55,-0.29,1.60,1.56,-1.20,5.28,-4.45,918.00,2100.00,655.00,982.00,1200.00,2896.00,474.00,656.00,,,,,,,,,,,,0,0,0,,280,15556,4140,-206,232,-25
4.737,4.42,0.11,3.22,-3.25,4.07,-2.68,-0.92,0.73,-4.58,2.00,1056.00,2016.00,763.00,927.00,1131.00,3034.00,400.00,815.00,,,,,,,,,,,,0,0,0,,384,15692,4156,-184,150,-19
4.778,4.47,0.03,-2.39,0.67,-3.23,1.60,-1.57,2.38,-5.68,8.25,946.00,2266.00,691.00,1103.00,1047.00,2979.00,291.00,720.00,,,,,,,,,,,,0,0,0,,396,15568,4188,126,130,-208
4.839,4.53,0.13,-2.36,3.17,-1.52,3.00,2.01,-1.62,7.27,-5.99,826.00,2117.00,621.00,993.00,1218.00,2878.00,497.00,632.00,,,,,,,,,,,,0,0,0,,188,15500,3948,-361,-34,-349
4.88,4.58,0.11,3.06,-3.29,3.69,-2.79,-0.25,0.20,-2.75,0.75,1062.00,2032.00,773.00,944.00,1150.00,2997.00,414.00,784.00,,,,,,,,,,,,0,0,0,,148,15536,4220,-144,-100,-32
4.942,4.64,0.07,-1.07,0.31,-0.84,0.46,-0.70,1.53,-3.34,4.81,942.00,2172.00,704.00,1035.00,1079.00,2944.00,336.00,720.00,,,,,,,,,,,,0,0,0,,312,15524,4476,-173,234,-13
5.004,4.69,0.09,-1.38,1.96,-0.92,2.04,0.59,-0.15,2.08,-1.44,866.00,2103.00,647.00,995.00,1154.00,2926.00,427.00,687.00,,,,,,,,,,,,0,0,0,,332,15568,4196,-20,514,156
5.106,4.75,0.11,0.21,-0.16,0.47,0.25,0.46,-0.07,0.51,0.02,944.00,2091.00,695.00,988.00,1152.00,2935.00,406.00,703.00,,,,,,,,,,,,0,0,0,,460,15996,4024,-30,208,23
5.126,4.80,0.09,0.98,-0.83,2.22,-1.07,-0.40,0.69,-3.08,2.16,965.00,2065.00,723.00,955.00,1123.00,2976.00,386.00,765.00,,,,,,,,,,,,0,0,0,,452,15556,4132,139,-52,-188
5.147,4.86,0.06,-1.33,0.61,-1.84,1.22,-0.44,1.19,-2.64,3.76,931.00,2177.00,688.00,1055.00,1094.00,2941.00,351.00,720.00,,,,,,,,,,,,0,0,0,,344,15684,4184,61,3,-253
5.21,4.91,0.15,-0.89,1.55,-0.11,1.57,1.76,-1.26,5.57,-4.58,878.00,2086.00,654.00,976.00,1200.00,2879.00,475.00,651.00,,,,,,,,,,,,0,0,0,,308,15592,4136,10,155,-304
5.274,4.97,0.10,3.45,-3.14,4.44,-2.90,-0.80,0.68,-4.54,2.08,1046.00,1993.00,767.00,919.00,1132.00,3024.00,398.00,812.00,,,,,,,,,,,,0,0,0,,340,15528,4112,-73,58,-213
5.357,5.02,0.02,-2.33,0.75,-3.22,1.63,-1.43,2.28,-5.61,8.10,941.00,2256.00,690.00,1102.00,1050.00,2970.00,293.00,721.00,,,,,,,,,,,,0,0,0,,304,15668,4040,-95,-39,-216
5.378,5.08,0.11,-2.26,3.20,-1.64,3.10,1.77,-1.34,6.88,-5.82,823.00,2107.00,619.00,995.00,1205.00,2884.00,496.00,639.00,,,,,,,,,,,,0,0,0,,340,15752,3724,-67,-97,-373
5.483,5.13,0.08,2.88,-3.17,3.45,-2.64,-0.42,0.40,-3.20,1.08,1058.00,2039.00,770.00,949.00,1141.00,3001.00,410.00,791.00,,,,,,,,,,,,0,0,0,,232,15676,4016,-398,-319,-548
5.505,5.19,0.05,-0.82,0.21,-0.88,0.34,-0.66,1.41,-3.64,5.24,943.00,2157.00,709.00,1040.00,1085.00,2949.00,330.00,720.00,,,,,,,,,,,,0,0,0,,188,15416,4164,-150,-251,-99
5.546,5.24,0.07,-1.08,1.68,-1.24,2.06,0.44,0.20,1.27,-0.46,875.00,2095.00,650.00,1007.00,1136.00,2917.00,411.00,691.00,,,,,,,,,,,,0,0,0,,272,15608,4396,-117,123,20
5.586,5.30,0.08,0.38,0.08,0.63,0.36,0.39,0.11,1.05,-0.57,929.00,2064.00,689.00,979.00,1142.00,2929.00,415.00,699.00,,,,,,,,,,,,0,0,0,,404,15476,4184,-175,500,148
5.647,5.35,0.05,1.10,-0.83,2.08,-0.96,-0.46,0.71,-3.33,2.39,963.00,2055.00,721.00,958.00,1123.00,2981.00,383.00,768.00,,,,,,,,,,,,0,0,0,,368,15824,3968,-318,342,-18
