Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.405,2.06,0.53,0.50,-0.61,-2.02,3.00,2.96,-2.04,3.00,-1.46,1175.00,1909.00,375.00,605.00,1255.00,1703.00,981.00,1424.00,,,,,,,,,,,,0,0,0,,-1236,15224,4436,1024,125,324
2.425,2.11,0.51,-0.16,-0.10,5.58,-3.77,0.11,-0.15,0.51,0.59,1157.00,1933.00,471.00,537.00,1193.00,1812.00,919.00,1488.00,,,,,,,,,,,,0,0,0,,-1364,15088,4624,-729,-208,-899
2.467,2.17,0.47,0.33,-0.69,-1.33,0.72,-0.25,1.42,1.14,1.11,1184.00,1926.00,419.00,626.00,1103.00,1762.00,883.00,1431.00,,,,,,,,,,,,0,0,0,,-1832,14564,5008,-832,-348,-847
2.569,2.22,0.58,-1.23,0.68,-4.13,5.14,2.63,-0.62,2.68,-0.18,1131.00,1975.00,347.00,621.00,1169.00,1661.00,921.00,1394.00,,,,,,,,,,,,0,0,0,,-1892,14552,5508,-39,-483,-542
2.59,2.28,0.61,1.17,-0.21,5.59,-1.57,1.25,-0.64,1.34,-0.09,1136.00,1839.00,418.00,506.00,1200.00,1755.00,939.00,1466.00,,,,,,,,,,,,0,0,0,,-1948,14956,5592,873,-659,-14
2.633,2.33,0.54,0.86,-0.64,1.44,-1.86,-0.92,1.71,0.65,1.22,1169.00,1883.00,458.00,601.00,1099.00,1795.00,886.00,1455.00,,,,,,,,,,,,0,0,0,,-1732,14320,5208,1896,-423,496
2.715,2.39,0.61,-1.21,1.97,-4.52,4.19,1.90,-0.56,3.66,-0.11,1054.00,1906.00,368.00,647.00,1181.00,1707.00,901.00,1338.00,,,,,,,,,,,,0,0,0,,-1180,14844,4504,837,-813,586
2.736,2.44,0.68,1.48,-0.54,1.31,-0.08,2.16,-1.19,3.44,-0.36,1150.00,1833.00,417.00,576.00,1216.00,1718.00,917.00,1359.00,,,,,,,,,,,,0,0,0,,-852,15484,4572,-8,-741,133
2.799,2.50,0.63,-0.23,0.21,4.20,-3.69,-0.40,0.69,1.06,1.43,1139.00,1922.00,481.00,566.00,1151.00,1808.00,869.00,1423.00,,,,,,,,,,,,0,0,0,,-1016,15152,4756,-479,-734,-384
2.861,2.55,0.63,-0.63,0.70,-4.72,2.04,0.70,0.62,2.29,0.52,1117.00,1927.00,415.00,691.00,1132.00,1734.00,893.00,1389.00,,,,,,,,,,,,0,0,0,,-1560,14912,4972,-269,-367,-687
2.923,2.61,0.75,0.94,-0.54,-2.05,3.11,3.01,-1.75,3.70,-1.64,1161.00,1872.00,373.00,604.00,1234.00,1686.00,978.00,1392.00,,,,,,,,,,,,0,0,0,,-1824,14680,5452,154,-307,-466
2.965,2.66,0.72,0.77,-0.30,5.05,-4.54,0.14,-0.17,0.76,1.20,1150.00,1873.00,496.00,560.00,1194.00,1811.00,885.00,1449.00,,,,,,,,,,,,0,0,0,,-1360,14796,4896,916,-353,35
