,Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
0,1.236,0.04,0.0,0.25046765902424195,0.0,0.16399965906676323,0.0,0.19669723016228394,0.0
1,1.257,0.1,0.0,0.2468232551260117,0.001124275326121058,0.16114581133197392,0.0032271713897834313,0.19590987311778701,0.000857678029211223
2,1.299,0.15,0.0,0.2431854063022187,0.0022363304034427565,0.15830460905094418,0.0064403145570117015,0.19511654305201084,0.0017030867177975934
3,1.319,0.21,0.0,0.23955546691230908,0.0033356880819128553,0.15547716103192444,0.009638213689020094,0.19431746213901963,0.00253583754190995
4,1.34,0.26,0.0,0.23593478597057654,0.004421882167561658,0.15266456499096903,0.01281966878432866,0.19351285829157072,0.003355553756939039
5,1.362,1.05,0.0,0.23232470620562815,0.005494457866176103,0.14986790669195077,0.01598349676471819,0.19270296516420188,0.004161870847084829
6,1.382,1.11,0.0,0.2287265631403147,0.006552972211114848,0.14708825911026358,0.01912853256033799,0.19188802215717957,0.004954436960621756
7,1.444,1.16,0.0,0.2251416841930112,0.007596994474786036,0.14432668162116802,0.02225363016631236,0.19106827442117932,0.005732913330272653
8,1.505,1.22,0.0,0.22157138780106714,0.008626106563345823,0.14158421921367542,0.025357663669361645,0.1902439728625452,0.006496974678131229
9,1.526,1.27,0.0,0.21801698256718482,0.009639903394211273,0.13886190173080917,0.028439528242999397,0.1894153741489553,0.00724630960459986
10,1.589,1.33,0.02,0.2144797664294249,0.010637993256015391,0.13616074313702872,0.031498141109909665,0.18858274071529763,0.007980620960834916
11,1.63,1.38,-0.04,0.21096102585548837,0.011619998150663077,0.1334817408135538,0.034532442470146286,0.18774634076954277,0.008699626204214913
12,1.711,1.44,-0.04,0.20746203506188662,0.012585554117171866,0.13082587488229214,0.03754139639382872,0.18690644829838013,0.009403057736367916
13,1.751,1.49,0.03,0.20398405525858518,0.013534311537004691,0.1281941075590469,0.040523991677047254,0.1860633430723619,0.010090663223322149
14,1.813,1.55,-0.06,0.20052833391967462,0.014465935420640235,0.12558738253664498,0.04347924265976934,0.18521731065026917,0.010762205897387788
15,1.874,1.6,-0.08,0.1970961040805539,0.015380105675191982,0.12300662439855427,0.04640619000468206,0.1843686423823807,0.011417464840431752
16,1.935,1.66,-0.01,0.19368858366201847,0.01627651735296069,0.12045273806345691,0.04930390143608435,0.18351763541229543,0.012056235248252452
17,1.978,1.71,0.0,0.19030697482152675,0.017154880880854085,0.11792660826113108,0.05217147243809424,0.1826645926769272,0.012678328675793668
18,2.017,1.77,-0.03,0.18695246333179513,0.01801492227062767,0.11542909903988209,0.05500802691155468,0.18180982290425643,0.013283573262963042
19,2.079,1.82,0.03,0.18362621798673925,0.01885638330991249,0.11296105330564947,0.0578127177891481,0.1809536406084003,0.013871813940837998
20,2.141,1.88,0.08,0.1803293900346695,0.01967902173401698,0.11052329239281486,0.060584727608380955,0.18009636608156465,0.014442912618052254
21,2.182,1.93,0.05,0.17706311263856772,0.020482611378537085,0.10811661566665581,0.06332326904226228,0.17923832538245715,0.014996748347180401
22,2.246,1.99,0.05,0.17382850036321645,0.021266942312893874,0.10574180015732396,0.06602758538767117,0.17837985032076675,0.015533217470985109
23,2.307,2.04,0.15,0.1706266486889139,0.022031820955023245,0.10339960022516942,0.06869695101157397,0.17752127843734736,0.016052233748438723
24,2.37,2.1,0.12,0.1674586335514812,0.02277707016752837,0.10109074725718618,0.07133067175538327,0.17666295297977996,0.01655372846045941
25,2.432,2.15,0.07,0.16432551090824293,0.023502529335649742,0.09881594939430392,0.07392808529784109,0.17580522287302242,0.017037650495307977
26,2.473,2.21,0.11,0.1612283163296358,0.024208054427400566,0.09657589128919512,0.07648856147686289,0.17494844268489526,0.017503966413578115
27,2.535,2.26,0.12,0.1581680646160777,0.024893518036155353,0.09437123389421703,0.07901150257078222,0.1740929725861871,0.017952660492693753
28,2.619,2.32,0.04,0.15514574943970472,0.025558809405891007,0.09220261427906827,0.08149634353940433,0.1732391783051805,0.0183837347508273
29,2.64,2.37,0.1,0.15216234301053902,0.02620383443920426,0.09007064547769872,0.0839425522252726,0.17238743107640067,0.018797208950178026
30,2.682,2.43,0.15,0.14921879576658967,0.02682851568818861,0.08797591636396286,0.08634962951560309,0.17153810758338706,0.01919312057958786
31,2.744,2.48,0.1,0.14631603608731902,0.027432792328250293,0.08591899155545825,0.08871710946542567,0.17069158989528502,0.019571524816515726
32,2.806,2.54,0.1,0.14345497002984473,0.028016620114977776,0.08390041134493686,0.0910445593825669,0.16984826539706546,0.019932494468435324
33,2.848,2.59,0.18,0.14063648108719745,0.028579971324245917,0.08192069165862426,0.09333157987520052,0.16900852671320293,0.020276119893756307
34,2.909,2.65,0.16,0.13786142996792014,0.0291228346758126,0.07998032404073166,0.09557780486275619,0.16817277162467725,0.020602508902395067
35,2.991,2.7,0.11,0.13513065439626426,0.02964521524073429,0.07807977566340386,0.09778290155101627,0.16734140297919442,0.020911786636146144
36,3.032,2.76,0.15,0.13244496893221347,0.030147134332970095,0.07621948936130718,0.0999465703722589,0.16651482859455635,0.021204095429024624
37,3.074,2.81,0.15,0.12980516481055815,0.030628629385543928,0.07439988369004225,0.10206854489131635,0.1656934611551459,0.021479594647764742
38,3.116,2.87,0.06,0.1272120097982535,0.03108975381160317,0.07262135300757143,0.10414859167840969,0.16487771810151622,0.021738460512683622
39,3.179,2.92,0.04,0.12466624806929706,0.031530576850684666,0.07088426757786248,0.10618651014962675,0.16406802151308683,0.02198088589915277
40,3.24,2.98,0.08,0.12216860009634961,0.03195118340048652,0.0691889736959581,0.10818213237593105,0.16326479798394472,0.02220708011995418
41,3.28,3.03,0.02,0.11971976255829292,0.03235167383443832,0.06753579383368283,0.11013532286159947,0.16246847849173152,0.022417268688832048
42,3.343,3.09,-0.09,0.11732040826286655,0.03273216380536041,0.06592502680517913,0.11204597829298424,0.1616794982595596,0.022611693065582767
43,3.424,3.14,-0.01,0.11497118608346926,0.03309278403550417,0.06435694795143194,0.11391402725849133,0.16089829661086202,0.02279061038304124
44,3.446,3.2,-0.01,0.11267272090918108,0.033433680093258124,0.06283180934290947,0.1157394299406396,0.16012531681703188,0.02295429315632057
45,3.505,3.25,-0.09,0.11042561360707216,0.03375501215678993,0.06134983999943048,0.11752217778100812,0.15936100593765548,0.023103028974661863
46,3.567,3.31,-0.04,0.10823044099590735,0.03405695476488322,0.05991124612636101,0.11926229311881967,0.1586058146530945,0.023237120176251087
47,3.629,3.36,0.01,0.10608775583041496,0.03433969655522959,0.0585162113662476,0.12095982880386076,0.1578601970891465,0.023356883506360802
48,3.712,3.42,-0.09,0.1039980867953453,0.03460343999046159,0.057164897065006416,0.12261486778442378,0.15712461063350536,0.023462649759187066
49,3.734,3.47,-0.1,0.10196193850858008,0.03484840107227195,0.05585744255179229,0.12422752267099219,0.1563995157437405,0.023554763403779676
50,3.797,3.53,-0.04,0.09997979153256877,0.03507480904404219,0.054593965431665226,0.1257979352764665,0.15568537574651875,0.02363358219448678
51,3.859,3.58,-0.14,0.09805210239336715,0.03528290608246773,0.05337456189016212,0.12732627613379102,0.1549826566277855,0.023699476766343743
52,3.899,3.64,-0.17,0.09617930360653709,0.0354729469786995,0.05219930700886572,0.12881274399186565,0.15429182681360354,0.023752830215838752
53,3.961,3.69,-0.1,0.09436180370913719,0.03564519880951744,0.05106825509104071,0.13025756529061497,0.1536133569413161,0.023794037667495715
54,4.024,3.75,-0.06,0.09259998729701575,0.03579994059900492,0.04998143999638943,0.13166099361604103,0.15294771962066628,0.023823505826742798
55,4.086,3.8,-0.11,0.09089421506663106,0.035937462971122575,0.04893887548397125,0.1330233091360179,0.15229538918447236,0.023841652519587694
56,4.107,3.86,-0.05,0.08924482386067724,0.036058067793511964,0.04794055556232884,0.13434481801754167,0.15165684142845062,0.023848906219677314
57,4.17,3.91,0.01,0.08765212671689122,0.03616206781280845,0.04698645484588057,0.1356258518261296,0.15103255333980278,0.023845705563355912
58,4.231,3.97,-0.04,0.08611641291953037,0.0362497862817167,0.04607652891667148,0.13686676690805205,0.15042300281422938,0.02383249885335518
59,4.272,4.02,-0.04,0.08463794805310973,0.03632155657811658,0.04521071469060962,0.1380679437560959,0.14982866836108208,0.023809743551762037
60,4.353,4.08,0.05,0.08321697405805475,0.03637772181651803,0.04438893078733285,0.13922978635960198,0.14925002879641994,0.023777905762912437
61,4.394,4.13,0.01,0.08185370928796255,0.03641863445224126,0.04361107790285509,0.14035272153956294,0.14868756292378268,0.02373745970685342
62,4.457,4.19,-0.08,0.08054834856817228,0.036444655878744084,0.04287703918413407,0.14143719826959847,0.1481417492025363,0.023688887184003013
63,4.498,4.24,-0.02,0.07930106325533294,0.03645615601853407,0.04218668060469098,0.14248368698364425,0.1476130654036835,0.02363267703161427
64,4.561,4.3,0.03,0.07811200129764552,0.036453512908071944,0.04153985134041444,0.14349267887119407,0.14710198825306098,0.02356932457262493
65,4.601,4.35,-0.03,0.07698128729545375,0.03643711227700366,0.04093638414470403,0.144464685160909,0.14660899306185776,0.023499331057470006
66,4.663,4.41,-0.01,0.07590902256185658,0.036407347121996114,0.04037609572213879,0.14540023639338834,0.14613455334439188,0.023423203099452776
67,4.727,4.46,0.07,0.07489528518301523,0.03636461727543618,0.039858787099888035,0.14629988168390334,0.1456791404231013,0.023341452104291508
68,4.81,4.52,0.04,0.0739401300778454,0.0363093289692864,0.03938424399611685,0.14716418797592107,0.14524322302073997,0.023254593694479242
69,4.83,4.57,0.0,0.07304358905682105,0.036241894394459004,0.038952237184670856,0.14799373928628312,0.14482726683981179,0.02316314712910872
70,4.894,4.63,0.09,0.0722056708796689,0.03616273125613974,0.03856252285535338,0.14878913594293652,0.1444317341293278,0.023067634719812935
71,4.934,4.68,0.11,0.07142636131179556,0.036072262325536904,0.03821484296914032,0.1495509938161189,0.14405708323902844,0.02296858124345614
72,4.995,4.74,0.05,0.07070562317934527,0.03597091498854645,0.03790892560771092,0.1502799435438875,0.14370376816126235,0.022866513352199705
73,5.077,4.79,0.08,0.07004339642283296,0.03585912079182885,0.03764448531669613,0.15097662975289608,0.14337223806076618,0.022761958981565626
74,5.138,4.85,0.1,0.06943959814933344,0.03573731498679739,0.03742122344206395,0.15164171027536824,0.14306293679264495,0.022655446757122756
75,5.178,4.9,0.04,0.06889412268323537,0.035605936072029734,0.03723882845908548,0.15227585536325455,0.14277630240890726,0.0225475054004329
76,5.219,4.96,0.06,0.06840684161557467,0.03546542533464623,0.037096976293360756,0.15287974690056597,0.14251276665395,0.02243866313491958
77,5.26,5.01,0.15,0.06797760385195403,0.03531622639123999,0.03699533063342793,0.15345407761483806,0.1422727544494183,0.0223294470923448
78,5.321,5.07,0.12,0.06760623565905433,0.03515878472896919,0.03693354323452981,0.1539995502886167,0.14205668336889696,0.022220382720585668
79,5.383,5.12,0.08,0.06729254070976128,0.034993547247424664,0.03691125421315861,0.15451687697178196,0.14186496310292848,0.022111993193387865
80,5.424,5.18,0.14,0.06703630012697953,0.03482096180187317,0.03692809233204135,0.15500677819547656,0.1416979949149124,0.022004798822739337
81,5.485,5.23,0.15,0.0668372725262814,0.03464147674845693,0.03698367527527435,0.15546998218836855,0.141556171088504,0.021899316474473334
82,5.568,5.29,0.09,0.06669519405761472,0.03445554049192438,0.037077609913360295,0.15590722409597144,0.14143987436719133,0.021796058987703426
83,5.61,5.34,0.12,0.06660977844635278,0.034263601036493486,0.037209492557936916,0.15631924520378332,0.14134947738677675,0.0216955345987192
84,5.711,5.4,0.15,0.06658071703401115,0.03406610554050073,0.03737890920601982,0.15670679216508332,0.14128534210153948,0.021598246370013473
85,5.731,5.45,0.07,0.06660767881898427,0.0338634998755504,0.0375854357736228,0.15707061623429583,0.14124781920490062,0.021504691625157894
86,5.773,5.51,0.03,0.06669031049766555,0.03365622819094026,0.03782863831867526,0.15741147250688114,0.14123724754544864,0.021415361390282706
87,5.837,5.56,0.1,0.06682823650630601,0.03344473248417813,0.03810807325323127,0.1577301191667164,0.1412539535392105,0.021330739842934
88,5.918,5.62,0.09,0.067021059063955,0.033229452178380255,0.038423287545056056,0.15802731674186749,0.1412982505790697,0.021251303769076964
89,5.939,5.67,0.03,0.06726835821682077,0.033010823707241545,0.038773818908756065,0.15830382736953472,0.14137043844223632,0.021177522028994495
90,5.979,5.73,0.1,0.06756969188439767,0.0327892801081147,0.03915919598667517,0.1585604140708131,0.14147080269668594,0.021109855032797664
91,6.043,5.78,0.12,0.06792459590774987,0.03256525062357366,0.03957893851983341,0.15879784003575032,0.1415996141075117,0.021048754226227578
92,6.083,5.84,0.06,0.06833258410041221,0.03233916031172324,0.04003255750924819,0.15901686791904945,0.14175712804416973,0.020994661587407225
93,6.145,5.89,0.04,0.06879314830244998,0.0321114296654818,0.0405195553680389,0.15921825914669843,0.14194358388963893,0.020948009135199928
94,6.206,5.95,0.09,0.0693057584382973,0.03188247424108845,0.04103942606476786,0.1594027732338205,0.1421592044525603,0.020909218449832078
95,6.29,6.0,0.03,0.06986986257905779,0.031652704296126835,0.04159165525851594,0.15957116711407432,0.1424041953834536,0.020878700206437326
96,6.309,6.06,-0.03,0.07048488700999486,0.03142252443739506,0.04217572042622939,0.1597241944809565,0.142678744596129,0.020856853722177292
97,6.37,6.11,0.03,0.07115023630394873,0.031192333278978895,0.042791090982907974,0.15986260514135858,0.1429830216954198,0.020844066517583252
98,6.431,6.17,-0.0,0.07186529340140628,0.030962523110892527,0.04343722839524041,0.1599871443816983,0.1433171774123666,0.020840713892745513
99,6.473,6.22,-0.07,0.07262941969791592,0.030733479578636227,0.044113586289324595,0.16009855234689788,0.14368134304797828,0.020847158518965462
100,6.534,6.28,-0.03,0.07344195513949042,0.03050558137398996,0.0448196105531268,0.16019756343244884,0.144075629926685,0.020863750046477617
101,6.594,6.33,0.02,0.07430221832658684,0.030279199937313588,0.045554739434346715,0.1602849056897901,0.1445001288605936,0.02089082472883429
102,6.656,6.39,-0.04,0.07520950662721015,0.03005469917156649,0.046318403634375636,0.16036130024519546,0.14495490962565274,0.020928705064526584
103,6.718,6.44,-0.06,0.07616309629966042,0.02983243516822469,0.04711002639905815,0.16042746073234693,0.1454400204508391,0.02097769945639093
104,6.76,6.5,0.01,0.07716224262544268,0.029612755945275588,0.047929023606991895,0.16048409273875672,0.14595548752149506,0.021038101889313446
105,6.823,6.55,-0.04,0.07820618005288749,0.029396001197483725,0.04877480385612973,0.1605318932661572,0.1465013144979704,0.021110191626696983
106,6.887,6.61,-0.1,0.0792941223520797,0.029182502059110202,0.04964676854947624,0.16057155020489866,0.1470774820507372,0.02119423292611038
107,6.928,6.66,-0.05,0.08042526278174345,0.028972580879225513,0.0505443119806859,0.16060374182230858,0.14768394741315888,0.02129047477449481
108,7.052,6.72,-0.07,0.08159877426877622,0.028766551009689313,0.051466821420372934,0.16062913626489947,0.14832064395310005,0.021399150643262047
109,7.073,6.77,-0.16,0.0828138096011454,0.02856471660580737,0.0524136772039312,0.16064839107429643,0.14898748076455684,0.021520478263597355
110,7.094,6.83,-0.17,0.08406950163485474,0.028367372439637807,0.05338425282163408,0.16066215271679424,0.14968434228046965,0.021654659422278972
111,7.156,6.88,-0.15,0.08536496351565123,0.028174803725910608,0.05437791501175762,0.1606710561265308,0.1504110879078559,0.021801879778339636
112,7.217,6.94,-0.21,0.08669928891607606,0.027987285960539714,0.05539402385745609,0.1606757242623282,0.15116755168636029,0.02196230870091749
113,7.258,6.99,-0.25,0.08807155228836315,0.027805084771741796,0.056431932888102956,0.16067676767829797,0.1519535419712698,0.022136099128661584
114,7.32,7.05,-0.18,0.08948080913357605,0.027628455783808552,0.05749098918577728,0.16067478410834526,0.1527688411419882,0.02232338745105059
115,7.382,7.1,-0.18,0.09092609628728289,0.027457644493586973,0.058570533497533855,0.16067035806471822,0.1536132053369197,0.022524293411950724
116,7.403,7.16,-0.2,0.09240643222202248,0.02729288615970336,0.059669900354052986,0.16066406045074386,0.15448636421567585,0.022738920035695227
117,7.466,7.21,-0.14,0.09392081736680774,0.02713440570453575,0.060788418195229926,0.1606564481878908,0.15538802074950042,0.022967353575913826
118,7.527,7.27,-0.14,0.09546823444393882,0.026982417628899313,0.06192540950324442,0.160648063857299,0.15631785104080995,0.02320966348726835
119,7.587,7.32,-0.22,0.09704764882343467,0.026837125939371927,0.06308019094364686,0.16063943535591654,0.15727550417276345,0.02346590242016632
120,7.629,7.38,-0.24,0.09865800889541271,0.02669872408817448,0.06425207351498839,0.16063107556741268,0.15826060208979262,0.023736106238442117
121,7.691,7.43,-0.19,0.10029824646074603,0.02656739492553194,0.06544036270750488,0.16062348204809554,0.15927273951002618,0.024020294059927713
122,7.754,7.49,-0.3,0.10196727714031693,0.02644331066445305,0.0666443586713466,0.16061713672810565,0.16031148387051983,0.024318468319787165
123,7.815,7.54,-0.36,0.10366400080316832,0.026326632857859952,0.06786335639482426,0.16061250562816223,0.16137637530615345,0.02463061485644755
124,7.878,7.6,-0.32,0.10538730201382505,0.026217512387965557,0.06909664589311182,0.16061003859209785,0.16246692666299445,0.024956703019904637
125,7.919,7.65,-0.32,0.10713605049900232,0.02611608946774201,0.0703435124078138,0.16061016903534583,0.16358262354684974,0.02529668580212006
