,Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
0,1.161,0.04,0.0,0.0,0.9292402634333379,0.0,0.6518631474793565,0.0,1.0
1,1.182,0.1,0.0,0.006992576989546032,0.9088801154634382,0.005830639310492359,0.6497187565934578,0.004671297584476712,0.9869478840256414
2,1.202,0.16,0.0,0.013942910238095409,0.8886925362386432,0.011619774877426327,0.6476608930696001,0.009333966257590065,0.9739724000278546
3,1.222,0.21,0.0,0.02084847639499292,0.8686853363480895,0.017365359062622505,0.6456901545974634,0.013986435721683512,0.9610785707913113
4,1.243,0.27,0.0,0.02770679865676181,0.84886616895484,0.02306538685820497,0.6438070624494461,0.018627152362508635,0.9482713461929262
5,1.263,1.06,0.0,0.03451544897841449,0.8292425236512436,0.02871789745566697,0.6420120616389797,0.02325458064205834,0.9355555990370596
6,1.283,1.11,0.0,0.04127205020897182,0.8098217205696202,0.03432097574269752,0.6403055211983405,0.02786720445728456,0.9229361210133437
7,1.324,1.17,0.0,0.047974278149028195,0.7906109047518912,0.039872753727092314,0.638687734572006,0.03246352846290634,0.9104176187805748
8,1.385,1.22,0.0,0.05461986352838514,0.7716170407810847,0.04537141188727379,0.6371589201212051,0.03704207935659511,0.8980047101797801
9,1.447,1.28,0.0,0.06120659390195327,0.752846907676971,0.05081518044914096,0.6357192217349124,0.041601407124900784,0.8857019205792271
10,1.489,1.33,-0.26,0.06773231546229345,0.7343070940574353,0.056202340589157435,0.634368709542139,0.04614008624835143,0.8735136793538473
11,1.551,1.39,0.34,0.07419493476732492,0.7160039935665814,0.061531225563746884,0.6331073807200207,0.05065671686421194,0.8614443165013176
12,1.652,1.44,0.17,0.08059242038185603,0.6979438005700794,0.06680022176514107,0.6319351603919827,0.05514992588542228,0.8494980593969809
13,1.673,1.5,-0.12,0.08692280443169359,0.6801325061179877,0.07200776970377562,0.6308519026104035,0.059618368074300376,0.8376790296897876
14,1.713,1.55,0.22,0.09318418406920344,0.6625758941751275,0.07715236491722678,0.6298573914186639,0.06406072706974106,0.8259912403413252
15,1.775,1.61,0.34,0.09937472284937232,0.6452795381188929,0.08223255880568557,0.6289513419879937,0.0684757163668307,0.8144385928096901
16,1.838,1.66,0.16,0.1054926520156197,0.6282487975041403,0.0872469593940965,0.628133401824841,0.07286208024794139,0.8030248743797024
17,1.898,1.72,0.04,0.11153627169476607,0.6114888150947212,0.09219423202121713,0.6274031520446905,0.07721859466448339,0.7917537556407787
18,2.001,1.77,0.47,0.11750395200069427,0.5950045141612216,0.09707309995592774,0.6267601087083898,0.0815440680686369,0.780628788113509
19,2.022,1.83,0.28,0.12339413404638844,0.5788005960443481,0.10188234494119724,0.6262037242170866,0.08583734219452742,0.7696534020256873
20,2.062,1.88,-0.06,0.12920533086418534,0.5628815379831827,0.10662080766620391,0.6257333887618024,0.09009729278841205,0.7588309042383282
21,2.103,1.94,0.5,0.13493612823419562,0.547251591207321,0.1112873881671992,0.6253484318236098,0.09432283028753873,0.7481644763220212
22,2.168,1.99,0.33,0.1405851854209458,0.5319147792916932,0.11588104615780426,0.6250481237203589,0.09851290044742998,0.7376571727837883
23,2.229,2.05,0.03,0.14615123581835748,0.5168748967726182,0.12040080128950519,0.6248316771960335,0.10266648491740245,0.7273119194445055
24,2.291,2.1,0.27,0.15163308750321908,0.5021355080234137,0.12484573334312334,0.6246982490492065,0.10678260176418727,0.7171315119668782
25,2.374,2.16,0.41,0.15702962369735166,0.4876999463876319,0.12921498235204398,0.624646941797563,0.11086030594358219,0.7071186145338042
26,2.396,2.21,0.27,0.16233980313873905,0.4735713135677299,0.13350774865805537,0.6246768053757731,0.11489868972010026,0.6972757586768411
27,2.458,2.27,0.12,0.16756266036195458,0.4597524792668544,0.13772329290073268,0.6247868388640767,0.1188968830345979,0.6876053422544479
28,2.479,2.32,0.6,0.17269730588829452,0.44624608108141284,0.14186093594136828,0.6249759922449131,0.12285405381992281,0.6781096285795525
29,2.542,2.38,0.41,0.17774292632615846,0.4330545246419811,0.14592005872252842,0.625243168184783,0.12676940826471308,0.668790745695815
30,2.605,2.43,0.07,0.18269878438238185,0.42017998399982165,0.14990010206440554,0.6255872238383384,0.1306421910255648,0.65965068580181
31,2.648,2.49,0.64,0.1875642187853965,0.40762440225594093,0.15380056639921608,0.626006972671567,0.1344716853878808,0.6506913048222163
32,2.732,2.54,0.52,0.19233864412125534,0.39538949242925303,0.15762101144498658,0.6265011863008875,0.13825721337581098,0.6419143221249425
33,2.793,2.6,0.25,0.19702155058369022,0.38347673856008974,0.1613610558201425,0.6270685963450898,0.14199813581176346,0.6333213203830578
34,2.814,2.65,0.42,0.2016125036394701,0.3718873970450449,0.1650203766003046,0.6277078962874598,0.14569385232603405,0.6249137455803271
35,2.877,2.71,0.58,0.20611114361042113,0.36062249819883235,0.1685987088186703,0.6284177433459185,0.14934380131719469,0.6166929071589823
36,2.919,2.76,0.44,0.2105171851735628,0.3496828480383502,0.17209584491139984,0.6291967603492542,0.15294745986394445,0.6086599783081521
37,2.982,2.82,0.23,0.21483041678086576,0.3390690302836753,0.17551163410950787,0.6300435376174499,0.15650434358914805,0.6008159963912352
38,3.045,2.87,0.75,0.21905070000015303,0.3287814085703284,0.17884598177883507,0.6309566348438841,0.1600140064768193,0.5931618635103032
39,3.108,2.93,0.56,0.22317796877870355,0.31882012886678024,0.18209884870975343,0.6319345829769185,0.16347604064285162,0.5856983472053696
40,3.15,2.98,0.2,0.22721222863118157,0.3091851220908073,0.18527025035833175,0.6329758860981544,0.1668900760603365,0.5784260812861376
41,3.232,3.04,0.77,0.2311535557536062,0.29987610691801964,0.18836025604074777,0.6340790232945314,0.17025578024037158,0.5713455667936249
42,3.252,3.09,0.71,0.23500209606518432,0.29089259277564905,0.19136898808281183,0.6352424505214295,0.1735728578693349,0.5644571730888579
43,3.315,3.15,0.48,0.2387580641799494,0.28223388301452557,0.1942966209265274,0.6364646024540829,0.17684105040365616,0.5577611390657377
44,3.376,3.2,0.6,0.24242174231025196,0.27389907825213405,0.1971433801955769,0.6377438943250385,0.18006013562317935,0.5512575744851076
45,3.458,3.26,0.84,0.24599347910427136,0.26588707987956,0.19990954172153766,0.6390787237459392,0.18322992714432507,0.5449464614268374
46,3.478,3.31,0.68,0.2494736884198666,0.2581965937248597,0.2025954305326017,0.6404674725122348,0.1863502738943642,0.5388276558564696
47,3.538,3.37,0.43,0.25286284803720954,0.2508261338650865,0.20520141980659257,0.6419085083894481,0.1894210595481861,0.5329008893027841
48,3.62,3.42,0.94,0.25616149831273166,0.24377402657902858,0.20772792979010293,0.6434001868795005,0.19244220192901432,0.527165770642461
49,3.661,3.48,0.71,0.2593702407769821,0.23703841443258664,0.21017542668562803,0.6449408529654204,0.19541365237458716,0.5216217879878419
50,3.743,3.53,0.32,0.262489736679039,0.23061726048859796,0.21254442150862118,0.6465288428326044,0.19833539507034803,0.5162683106736948
51,3.764,3.59,0.81,0.2655207054801276,0.22450835263280744,0.2148354689164247,0.6481624855647854,0.201207446351204,0.5111045913388126
52,3.825,3.64,0.79,0.26846392329908275,0.21870930800755664,0.21704916601106602,0.6498401048129286,0.20402985397341217,0.506129768098221
53,3.866,3.7,0.57,0.2713202213122684,0.21321757754463744,0.21918615111794373,0.6515600204354136,0.20680269635811319,0.5013428668018111
