,Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
0,0.012,45.75,8.52,0.0,0.8731664032667119,0.46040873363851,0.0,1.0,0.3492123271694949
1,1.388,0.04,0.0,0.004632222416269741,0.875275762467317,0.45180975952431424,0.016940416030115205,0.9843458538555013,0.34326773794475374
2,1.408,0.1,0.0,0.009277031485846248,0.8773911583410428,0.4432232065541245,0.033873037930609605,0.9686909472950462,0.3373198758594476
3,1.428,0.16,0.0,0.013932751759339917,0.8795117873711995,0.434652522148584,0.050790924319238526,0.9530415680955951,0.3313712028595371
4,1.449,0.21,0.0,0.018597704684670233,0.8816368398025364,0.4261011381660502,0.06768714863422592,0.9374039956925794,0.32542418108929544
5,1.469,0.27,0.0,0.023270210320818822,0.8837655002294383,0.41757246760293376,0.08455480601206722,0.921784495029765,0.3194812703745944
6,1.489,0.32,0.0,0.027948589048369117,0.8858969481853007,0.40906990132881005,0.1013870201212494,0.9061893104446214,0.3135449257076247
7,1.509,1.07,0.0,0.032631163273106244,0.8880303587321735,0.40059680486237154,0.11817694993788008,0.8906246596015408,0.3076175947380301
8,1.53,1.13,0.0,0.03731625911910568,0.8901649030498346,0.3921565151939628,0.13491779644992447,0.875096727484633,0.30170171527527007
9,1.572,1.18,0.0,0.042002208107889835,0.8922997490235217,0.3837523376601216,0.15160280927744,0.859611660461188,0.2957997128068782
10,1.632,1.24,0.0,0.046687348820378456,0.8944340618296134,0.3753875428752373,0.16822529319687782,0.8441755604263094,0.28991399803712836
11,1.694,1.29,-0.08,0.0513700285385002,0.8965670045186175,0.3670653637251335,0.18477861455817932,0.8287944790386256,0.2840469644504849
12,1.735,1.35,-0.07,0.05604860486347241,0.8986977385948816,0.3587889924270862,0.20125620758403914,0.8134744120564047,0.27820098590409265
13,1.796,1.4,-0.01,0.060721447307892105,0.9008254245925014,0.35056157766048773,0.2176515805413441,0.7982212937828299,0.2723784142534938
14,1.856,1.46,-0.05,0.06538693885891513,0.9029492226469653,0.34238622177205774,0.23395832177543982,0.7830409916286186,0.26658157701573465
15,1.917,1.51,-0.05,0.07004347750993443,0.9050682930621695,0.3342659780591795,0.2501701055985479,0.7679393007996111,0.26081277507397355
16,1.958,1.57,0.03,0.0746894777583077,0.9071817968725308,0.3262038481346344,0.2662806980243086,0.7529219391164261,0.2550742804275424
17,2.04,1.62,0.01,0.07932337206683304,0.9092888963999997,0.3182027793757319,0.28228396234101083,0.737994541972779,0.24936833399115255
18,2.061,1.68,-0.05,0.08394361228682909,0.9113887558058137,0.31026566246058396,0.2981738645165701,0.7231626574385862,0.24369714344662283
19,2.122,1.73,-0.01,0.08854867104083772,0.9134805416368158,0.30239532899404215,0.3139444784287609,0.7084317415135221,0.23806288115017865
20,2.164,1.79,-0.01,0.09313704306313489,0.9155634233661447,0.294594549225604,0.3295899909146431,0.6938071535362498,0.23246768209808355
21,2.226,1.84,-0.09,0.09770724649640054,0.9176365739280776,0.2868660298613985,0.3451047066335627,0.6792941517541079,0.22691364195318378
22,2.287,1.9,-0.11,0.10225782414305157,0.9196991702468233,0.27921241197215857,0.36048305273860354,0.6648978890575883,0.22140281513486648
23,2.329,1.95,-0.09,0.10678734466987984,0.9217503937591097,0.27163626899887733,0.37571958335189926,0.6506234088835093,0.21593721297486698
24,2.413,2.01,-0.18,0.11129440376476529,0.9237894309304593,0.26414010485761763,0.39080898383977275,0.6364756412903515,0.21051880194127812
25,2.433,2.06,-0.21,0.11577762524434838,0.9258154737650893,0.2567263521446963,0.40574607488426684,0.6224593992087936,0.20514950193299483
26,2.496,2.12,-0.14,0.12023566211165107,0.9278277203093855,0.24939737044319996,0.42052581634823905,0.6085793748700572,0.19983118464664
27,2.559,2.17,-0.14,0.1246671975627364,0.9298253751489,0.2421554447315399,0.43514331093173503,0.5948401364142485,0.19456567201776212
28,2.601,2.23,-0.19,0.12907094594158888,0.9318076498988158,0.2350027838945389,0.4495938076178081,0.5812461246804883,0.18935473473782463
29,2.663,2.28,-0.15,0.1334456536424818,0.933773763687837,0.22794151933733875,0.46387270490637206,0.5678016501802474,0.18420009084824962
30,2.726,2.34,-0.11,0.13779009995919483,0.9357229436354598,0.22097370370223074,0.4779755538350958,0.5545108902549699,0.17910340441257985
31,2.788,2.39,-0.19,0.14210309788058972,0.93765442532252,0.21410130968834784,0.49189806078677173,0.5413778864187511,0.17406628426771584
