Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
87.81,87.73,15.01,0.9181563860960817,0.327960662066295,0.8562940166372305,0.6468779125633087,0.9665663761325216,0.42111089054050815
87.872,87.79,14.93,0.9174342330034152,0.32615385307303363,0.8555415641788561,0.6465021381709299,0.9658211507440703,0.41895324171598375
87.934,87.84,14.96,0.9166995712344741,0.3243151195015658,0.8547426260355095,0.6460972081612835,0.9650607247865345,0.4167554391323347
87.975,87.9,14.81,0.9159521434255747,0.32244504379984495,0.8538971161526943,0.6456624819501086,0.9642849534535319,0.4145175513897604
88.036,87.95,14.78,0.9151917021369127,0.3205442398041135,0.8530049869003339,0.6451973406965348,0.9634936998278946,0.4122396929481771
88.118,88.01,14.84,0.9144180102759801,0.31861335245426764,0.8520662292853309,0.6447011881825,0.9626868351627524,0.4099220245117658
88.139,88.06,14.88,0.9136308415176434,0.31665305748367245,0.8510808731336603,0.6441734516940281,0.9618642391596548,0.4075647533564716
88.202,88.12,14.9,0.9128299807201805,0.3146640610833092,0.8500489872416723,0.6436135829020166,0.9610258002431454,0.4051681336002595
88.264,88.17,14.94,0.9120152243365162,0.3126470995400655,0.8489706794962821,0.6430210587401649,0.9601714158311714,0.40273246641601423
88.306,88.23,15.16,0.9111863808198775,0.3106029388490254,0.8478460969637286,0.6423953822777271,0.959300992600699,0.4002581001870223
88.367,88.28,15.14,0.9103432710231,0.3085323742997621,0.8466754259466095,0.6417360835848691,0.9584144467479504,0.39774543060501955
88.408,88.34,15.12,0.9094857285908551,0.30643623003684417,0.8454588920089341,0.6410427205885151,0.9575117042427227,0.39519490071084146
88.49,88.39,15.17,0.9086136003441124,0.30431535859498976,0.8441967599689846,0.6403148799166882,0.9565927010763411,0.3926070008777796
88.53,88.45,15.12,0.9077267466562193,0.30217064040946695,0.8428893338598237,0.6395521777294426,0.955657383502879,0.38998226873782055
88.593,88.5,15.1,0.9068250418200281,0.30000298330245656,0.8415369568573363,0.6387542605345595,0.9547057082733521,0.38732128905106356
88.634,88.56,15.16,0.9059083744055498,0.2978133219461613,0.840140011175743,0.6379208059862372,0.9537376428626254,0.38462469351876766
88.717,88.61,15.1,0.9049766476076481,0.2956026173034527,0.8386989179305603,0.6370515236650529,0.9527531656887925,0.38189316054060257
88.738,88.67,15.05,0.9040297795832972,0.2933718560467897,0.8372141369690221,0.6361461558375003,0.9517522663247953,0.37912741491673224
88.802,88.72,15.05,0.9030677037779361,0.2911220499560573,0.8356861666679944,0.6352044781934315,0.9507349457020616,0.37632822749534817
88.862,88.78,15.01,0.902090369240436,0.28885423529586773,0.8341155436994303,0.6342263005597499,0.9497012163059403,0.3734964147662256
88.946,88.83,14.93,0.9010977409261717,0.2865694721727598,0.8325028427634198,0.6332114675887048,0.948651102362708,0.37063283840088224
88.966,88.89,14.9,0.9000897999876628,0.28426884387267026,0.8308486762888729,0.6321598594191449,0.9475846400179024,0.36773840473996755
